,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation,gold_standard
5,0.3460490463215259,0.5404255319148936,0.4219269102990033,0.6,0.34273785860197675,0.5159129498488425,0.411862186388075,45,3.0,01-02-0017,record,E1
6,0.2956403269754768,0.46170212765957447,0.36046511627906974,0.7,0.34273785860197675,0.5159129498488425,0.411862186388075,45,3.0,01-02-0017,record,E1
7,0.17983651226158037,0.28085106382978725,0.21926910299003322,0.8,0.34273785860197675,0.5159129498488425,0.411862186388075,45,3.0,01-02-0017,record,E1
8,0.05858310626702997,0.09148936170212765,0.07142857142857142,0.9,0.34273785860197675,0.5159129498488425,0.411862186388075,45,3.0,01-02-0017,record,E1
0,0.17567057045712126,0.9893617021276596,0.2983638113570741,0.1,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
1,0.1752927842840952,0.9872340425531915,0.29772216875200513,0.2,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
2,0.17453721193804306,0.9829787234042553,0.29643888354186715,0.3,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
3,0.16924820551567812,0.9531914893617022,0.2874558870709015,0.4,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
4,0.1590479788439743,0.8957446808510638,0.27013153673403917,0.5,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
5,0.13449187759727993,0.7574468085106383,0.22842476740455564,0.6,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
6,0.09142425387230828,0.5148936170212766,0.15527751042669236,0.7,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
7,0.05062334718549301,0.2851063829787234,0.08598010907924286,0.8,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
8,0.013222516055912353,0.07446808510638298,0.022457491177414184,0.9,0.15236859224883942,0.9626868762165073,0.26309586967439824,46,0.5,01-02-0017,record,E1
0,0.2480181200453001,0.9319148936170213,0.3917710196779964,0.1,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
1,0.24631936579841449,0.925531914893617,0.389087656529517,0.2,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
2,0.24631936579841449,0.925531914893617,0.389087656529517,0.3,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
3,0.24292185730464327,0.9127659574468086,0.3837209302325582,0.4,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
4,0.2361268403171008,0.8872340425531915,0.37298747763864043,0.5,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
5,0.21913929784824462,0.823404255319149,0.34615384615384615,0.6,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
6,0.17950169875424687,0.674468085106383,0.2835420393559928,0.7,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
7,0.11098527746319366,0.41702127659574467,0.17531305903398925,0.8,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
8,0.03397508493771234,0.1276595744680851,0.05366726296958855,0.9,0.2224972959349764,0.8774485443326293,0.3549809841338985,46,1.0,01-02-0017,record,E1
0,0.30097087378640774,0.8574468085106383,0.44555002763957985,0.1,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
1,0.30022404779686335,0.8553191489361702,0.4444444444444444,0.2,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
2,0.30022404779686335,0.8553191489361702,0.4444444444444444,0.3,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
3,0.2949962658700523,0.8404255319148937,0.4367053620784965,0.4,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
4,0.2882748319641524,0.8212765957446808,0.42675511332227756,0.5,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
5,0.2725914861837192,0.776595744680851,0.4035378662244334,0.6,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
6,0.22628827483196415,0.6446808510638298,0.3349917081260365,0.7,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
7,0.14712471994025392,0.41914893617021276,0.2177998894416805,0.8,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
8,0.037341299477221805,0.10638297872340426,0.055279159756771695,0.9,0.2707568700678958,0.7836273657183087,0.4024576347790947,46,1.5,01-02-0017,record,E1
0,0.33646616541353386,0.7617021276595745,0.46675358539765327,0.1,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
1,0.3355263157894737,0.7595744680851064,0.4654498044328553,0.2,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
2,0.33364661654135336,0.7553191489361702,0.4628422425032595,0.3,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
3,0.32800751879699247,0.7425531914893617,0.455019556714472,0.4,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
4,0.31954887218045114,0.723404255319149,0.44328552803129084,0.5,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
5,0.3026315789473684,0.6851063829787234,0.4198174706649283,0.6,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
6,0.26221804511278196,0.5936170212765958,0.363754889178618,0.7,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
7,0.16635338345864661,0.37659574468085105,0.23076923076923073,0.8,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
8,0.05169172932330827,0.11702127659574468,0.07170795306388526,0.9,0.30358075293313064,0.6801776618213443,0.41979584338407966,46,2.0,01-02-0017,record,E1
0,0.3664302600472813,0.6595744680851063,0.47112462006079026,0.1,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
1,0.3664302600472813,0.6595744680851063,0.47112462006079026,0.2,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
2,0.36524822695035464,0.6574468085106383,0.46960486322188455,0.3,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
3,0.3617021276595745,0.6510638297872341,0.4650455927051672,0.4,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
4,0.3557919621749409,0.6404255319148936,0.4574468085106383,0.5,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
5,0.3380614657210402,0.6085106382978723,0.43465045592705165,0.6,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
6,0.28368794326241137,0.5106382978723404,0.36474164133738596,0.7,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
7,0.18321513002364065,0.32978723404255317,0.23556231003039513,0.8,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
8,0.06028368794326241,0.10851063829787234,0.07750759878419453,0.9,0.3314385219290479,0.5813248022528679,0.42217610658726756,46,2.5,01-02-0017,record,E1
0,0.383638928067701,0.5787234042553191,0.4614079728583545,0.1,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
1,0.383638928067701,0.5787234042553191,0.4614079728583545,0.2,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
2,0.382228490832158,0.5765957446808511,0.45971162001696353,0.3,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
3,0.37940761636107195,0.5723404255319149,0.4563189143341815,0.4,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
4,0.36671368124118475,0.5531914893617021,0.4410517387616624,0.5,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
5,0.3441466854724965,0.5191489361702127,0.4139100932994063,0.6,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
6,0.2863187588152327,0.4319148936170213,0.34435962680237486,0.7,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
7,0.1763046544428773,0.26595744680851063,0.21204410517387617,0.8,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
8,0.05782792665726375,0.08723404255319149,0.06955046649703138,0.9,0.3438140904251138,0.49812606120843167,0.4068288186972312,46,3.0,01-02-0017,record,E1
0,0.18210361067503925,0.9872340425531915,0.3074884029158383,0.1,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
1,0.18171114599686028,0.9851063829787234,0.30682571239231277,0.2,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
2,0.18092621664050235,0.9808510638297873,0.3055003313452618,0.3,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
3,0.17621664050235478,0.9553191489361702,0.29754804506295557,0.4,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
4,0.16875981161695447,0.9148936170212766,0.2849569251159708,0.5,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
5,0.14285714285714285,0.774468085106383,0.24121935056328694,0.6,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
6,0.10086342229199372,0.5468085106382978,0.17031146454605697,0.7,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
7,0.05690737833594976,0.30851063829787234,0.09609012591119948,0.8,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
8,0.0141287284144427,0.07659574468085106,0.023856858846918492,0.9,0.15849273596352664,0.9588147595974655,0.27202032588980846,47,0.5,01-02-0017,record,E1
0,0.2566686425607587,0.9212765957446809,0.40148354195642094,0.1,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
1,0.2554831061055127,0.9170212765957447,0.3996291145108948,0.2,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
2,0.2554831061055127,0.9170212765957447,0.3996291145108948,0.3,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
3,0.25133372851215174,0.902127659574468,0.39313861845155307,0.4,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
4,0.24362774155305275,0.874468085106383,0.38108484005563287,0.5,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
5,0.22880853586247776,0.8212765957446808,0.35790449698655535,0.6,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
6,0.1873147599288678,0.6723404255319149,0.29299953639313864,0.7,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
7,0.11914641375222289,0.4276595744680851,0.1863699582753825,0.8,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
8,0.032009484291641965,0.1148936170212766,0.05006954102920723,0.9,0.2298228874217347,0.8653145318258997,0.3631856253598548,47,1.0,01-02-0017,record,E1
0,0.3109375,0.8468085106382979,0.45485714285714285,0.1,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
1,0.31015625,0.8446808510638298,0.45371428571428574,0.2,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
2,0.31015625,0.8446808510638298,0.45371428571428574,0.3,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
3,0.3046875,0.8297872340425532,0.44571428571428573,0.4,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
4,0.29765625,0.8106382978723404,0.43542857142857144,0.5,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
5,0.27734375,0.7553191489361702,0.4057142857142858,0.6,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
6,0.2328125,0.6340425531914894,0.34057142857142864,0.7,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
7,0.15546875,0.42340425531914894,0.22742857142857142,0.8,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
8,0.0421875,0.1148936170212766,0.06171428571428573,0.9,0.2775675050204176,0.7698885989978052,0.4080286643950243,47,1.5,01-02-0017,record,E1
0,0.34023668639053256,0.7340425531914894,0.46495956873315364,0.1,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
1,0.33925049309664695,0.7319148936170212,0.46361185983827496,0.2,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
2,0.33826429980276135,0.7297872340425532,0.46226415094339623,0.3,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
3,0.3323471400394477,0.7170212765957447,0.45417789757412397,0.4,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
4,0.3244575936883629,0.7,0.44339622641509435,0.5,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
5,0.3067061143984221,0.6617021276595745,0.41913746630727766,0.6,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
6,0.26627218934911245,0.574468085106383,0.3638814016172507,0.7,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
7,0.16666666666666666,0.3595744680851064,0.22776280323450138,0.8,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
8,0.05226824457593689,0.1127659574468085,0.07142857142857144,0.9,0.30622097701428,0.654056404522301,0.417141536531414,47,2.0,01-02-0017,record,E1
0,0.3657635467980296,0.6319148936170212,0.46333853354134164,0.1,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
1,0.3657635467980296,0.6319148936170212,0.46333853354134164,0.2,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
2,0.3645320197044335,0.6297872340425532,0.46177847113884557,0.3,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
3,0.3608374384236453,0.6234042553191489,0.4570982839313572,0.4,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
4,0.35467980295566504,0.6127659574468085,0.44929797191887677,0.5,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
5,0.3374384236453202,0.5829787234042553,0.42745709828393136,0.6,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
6,0.2857142857142857,0.49361702127659574,0.3619344773790952,0.7,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
7,0.18226600985221675,0.3148936170212766,0.23088923556942278,0.8,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
8,0.05541871921182266,0.09574468085106383,0.0702028081123245,0.9,0.33059215592063523,0.5556383815794923,0.414541550321133,47,2.5,01-02-0017,record,E1
0,0.3864306784660767,0.5574468085106383,0.4564459930313589,0.1,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
1,0.3864306784660767,0.5574468085106383,0.4564459930313589,0.2,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
2,0.38495575221238937,0.5553191489361702,0.4547038327526132,0.3,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
3,0.38200589970501475,0.551063829787234,0.45121951219512196,0.4,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
4,0.3746312684365782,0.5404255319148936,0.4425087108013937,0.5,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
5,0.3525073746312684,0.5085106382978724,0.4163763066202091,0.6,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
6,0.2861356932153392,0.4127659574468085,0.33797909407665505,0.7,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
7,0.17256637168141592,0.24893617021276596,0.2038327526132404,0.8,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
8,0.05752212389380531,0.08297872340425531,0.06794425087108014,0.9,0.3446604114145919,0.4784238207644842,0.4006728459824332,47,3.0,01-02-0017,record,E1
0,0.19055509527754763,0.9787234042553191,0.31900138696255204,0.1,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
1,0.19014084507042253,0.9765957446808511,0.3183079056865465,0.2,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
2,0.18931234465617233,0.9723404255319149,0.3169209431345354,0.3,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
3,0.1859983429991715,0.9553191489361702,0.311373092926491,0.4,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
4,0.17688483844241923,0.9085106382978724,0.29611650485436897,0.5,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
5,0.1516155758077879,0.7787234042553192,0.2538141470180305,0.6,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
6,0.10811930405965203,0.5553191489361702,0.18099861303744802,0.7,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
7,0.06420878210439106,0.32978723404255317,0.10748959778085992,0.8,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
8,0.01615575807787904,0.08297872340425531,0.027045769764216365,0.9,0.16559383752996196,0.9505735702157618,0.28205289682216633,48,0.5,01-02-0017,record,E1
0,0.26579925650557623,0.9127659574468086,0.4117082533589252,0.1,0.237622052321297,0.8546403279910548,0.3718545880445065,48,1.0,01-02-0017,record,E1
